VARIABLES = "Xctr", "Yctr", "xSds", "ySds", "xSnorm","ySnorm", "xWds", "yWds","xWnorm", "yWnorm", "xInorm", "yInorm", "xJnorm", "yJnorm" 
ZONE T = "Grid center vals ", I = 129 , J = 64, F=POINT 

0.482812 -0.56383 0.00062 -0.03613 0.0171577 -0.999853 -0.04212 -3e-05 -1 -0.000712251 -0.999674 0.0176929 0.0162743 -0.999867
0.44591 -0.563735 -0.00071 -0.03612 -0.0196529 -0.999807 -0.04208 0.00152 -0.999348 0.0360981 -0.99833 0.0546869 -0.021368 -0.99977
0.409055 -0.56225 -0.00206 -0.03604 -0.0570656 -0.99837 -0.04192 0.00308 -0.997312 0.0732758 -0.995612 0.0917228 -0.059077 -0.998251
0.37234 -0.559373 -0.0034 -0.03585 -0.0944159 -0.995533 -0.04168 0.00462 -0.993913 0.11017 -0.991494 0.128793 -0.0971047 -0.995271
0.335852 -0.555102 -0.00474 -0.03559 -0.132018 -0.991247 -0.04133 0.00616 -0.989075 0.147416 -0.985919 0.166143 -0.135244 -0.990807
0.299687 -0.549445 -0.00607 -0.03522 -0.169841 -0.985471 -0.04088 0.00769 -0.982763 0.184869 -0.978853 0.203663 -0.173739 -0.984784
0.26394 -0.542405 -0.00741 -0.03477 -0.208434 -0.978036 -0.04032 0.0092 -0.974942 0.222457 -0.970227 0.241407 -0.212554 -0.97714
0.228692 -0.533995 -0.00872 -0.03424 -0.246795 -0.969068 -0.03968 0.0107 -0.965512 0.260357 -0.959992 0.27933 -0.251437 -0.967862
0.194038 -0.524235 -0.01001 -0.03361 -0.285438 -0.958397 -0.03894 0.01217 -0.954471 0.298303 -0.948056 0.317461 -0.290537 -0.956849
0.160065 -0.51314 -0.0113 -0.03291 -0.32475 -0.9458 -0.0381 0.01362 -0.941641 0.336618 -0.93442 0.355594 -0.330135 -0.943917
0.12686 -0.500733 -0.01254 -0.03211 -0.363776 -0.931487 -0.03718 0.01502 -0.927199 0.37457 -0.918933 0.393854 -0.369657 -0.929147
0.0945088 -0.48704 -0.01378 -0.03123 -0.403691 -0.914896 -0.03615 0.0164 -0.910668 0.413139 -0.901422 0.432413 -0.409593 -0.912245
0.0630948 -0.472095 -0.01496 -0.030276 -0.442992 -0.896526 -0.03505 0.017745 -0.892176 0.451688 -0.881857 0.471008 -0.449294 -0.893356
0.0326982 -0.45593 -0.01613 -0.02924 -0.483022 -0.875608 -0.03385 0.019044 -0.871538 0.490327 -0.860103 0.509627 -0.489411 -0.872022
0.00339806 -0.43858 -0.01726 -0.0281296 -0.522986 -0.852341 -0.03257 0.0202991 -0.848667 0.528928 -0.83614 0.548039 -0.529231 -0.848446
-0.0247294 -0.420092 -0.01833 -0.0269444 -0.562474 -0.826815 -0.03123 0.0215054 -0.823614 0.567151 -0.809804 0.586227 -0.568847 -0.822407
-0.0516105 -0.40051 -0.01937 -0.02569 -0.602037 -0.798468 -0.0298 0.022661 -0.795995 0.605303 -0.780923 0.62416 -0.608294 -0.793672
-0.0771745 -0.379875 -0.02037 -0.024367 -0.641376 -0.767227 -0.0283 0.023761 -0.765851 0.643018 -0.749507 0.661536 -0.647377 -0.762129
-0.101357 -0.35824 -0.0213 -0.022983 -0.679742 -0.733451 -0.02674 0.024803 -0.733163 0.680053 -0.715309 0.698341 -0.685578 -0.727955
-0.12409 -0.335665 -0.02218 -0.02153 -0.717543 -0.696515 -0.0251 0.02579 -0.697455 0.716628 -0.678209 0.734402 -0.723064 -0.690735
-0.145315 -0.312205 -0.02302 -0.02003 -0.754401 -0.656414 -0.0234 0.02671 -0.658963 0.752175 -0.638373 0.769262 -0.759356 -0.650631
-0.164977 -0.28792 -0.02378 -0.01847 -0.789763 -0.613412 -0.02166 0.02757 -0.617784 0.786348 -0.595701 0.802736 -0.794319 -0.607455
-0.183025 -0.26287 -0.02449 -0.01687 -0.823522 -0.567285 -0.01986 0.02836 -0.573617 0.819123 -0.549966 0.834707 -0.827616 -0.561247
-0.199412 -0.23712 -0.02514 -0.01522 -0.855445 -0.517894 -0.018 0.02908 -0.526314 0.85029 -0.501484 0.86469 -0.858857 -0.512171
-0.21409 -0.210738 -0.02572 -0.01352 -0.885157 -0.465292 -0.01612 0.02973 -0.476655 0.879091 -0.450326 0.892377 -0.888006 -0.45979
-0.227015 -0.183792 -0.02622 -0.01179 -0.912039 -0.410104 -0.01419 0.03031 -0.423997 0.905663 -0.396341 0.917609 -0.914355 -0.404873
-0.23816 -0.156358 -0.02667 -0.01004 -0.935881 -0.352315 -0.01222 0.03081 -0.368684 0.929555 -0.339989 0.939934 -0.937636 -0.347582
-0.247495 -0.128502 -0.02704 -0.00824 -0.956571 -0.291499 -0.01023 0.03123 -0.311294 0.950314 -0.281559 0.959043 -0.957718 -0.287682
-0.254993 -0.100304 -0.027331 -0.00644 -0.973344 -0.229349 -0.00822 0.03159 -0.251823 0.967773 -0.221079 0.974746 -0.974116 -0.226023
-0.260635 -0.071836 -0.027557 -0.00461 -0.986294 -0.164997 -0.006177 0.03186 -0.190335 0.981719 -0.158974 0.986772 -0.986677 -0.162673
-0.264402 -0.0431755 -0.027708 -0.00277 -0.99504 -0.0994753 -0.004125 0.03206 -0.127613 0.991824 -0.0958357 0.994885 -0.995196 -0.0978869
-0.266285 -0.0143992 -0.0277817 -0.00092 -0.999452 -0.0330972 -0.002065 0.03217 -0.0640584 0.997946 -0.032014 0.998973 -0.999468 -0.032622
-0.266282 0.0144153 -0.0277813 0.00093 -0.99944 0.033457 9.8e-07 0.03221 3.04253e-05 1 0.0320654 0.998972 -0.999462 0.032802
-0.26439 0.0431907 -0.027706 0.00278 -0.995004 0.099838 0.002067 0.03218 0.0641003 0.997943 0.0959023 0.994878 -0.995146 0.0984011
-0.260615 0.0718497 -0.027556 0.00461 -0.986293 0.165003 0.004128 0.03206 0.127704 0.991812 0.159049 0.98676 -0.986676 0.162681
-0.254968 0.100315 -0.027329 0.00645 -0.973261 0.229702 0.006179 0.03186 0.190395 0.981708 0.221109 0.97474 -0.974035 0.226372
-0.247462 0.12851 -0.02703 0.00825 -0.956442 0.291922 0.00822 0.03159 0.251823 0.967773 0.281651 0.959013 -0.957653 0.287893
-0.238123 0.15636 -0.02667 0.01004 -0.935881 0.352315 0.01024 0.03124 0.311479 0.950253 0.340081 0.939904 -0.937564 0.347779
-0.226968 0.183793 -0.02622 0.0118 -0.911908 0.410394 0.01222 0.03081 0.368684 0.929555 0.396398 0.917582 -0.914171 0.405291
-0.214032 0.21073 -0.02571 0.01353 -0.884941 0.465704 0.01419 0.0303 0.424112 0.90561 0.450269 0.892412 -0.887831 0.460126
-0.199352 0.237105 -0.02513 0.01522 -0.855353 0.518045 0.01611 0.02973 0.476426 0.879215 0.501476 0.864687 -0.858853 0.512177
-0.182963 0.262848 -0.02448 0.01687 -0.823413 0.567442 0.01801 0.02908 0.526526 0.850159 0.550139 0.834594 -0.827391 0.561581
-0.164912 0.28789 -0.02378 0.01847 -0.789763 0.613412 0.01986 0.02835 0.573753 0.819028 0.595838 0.802634 -0.794319 0.607455
-0.145248 0.31217 -0.02301 0.02004 -0.754097 0.656763 0.02166 0.02756 0.617922 0.786239 0.638443 0.769207 -0.75914 0.650882
-0.124015 0.33562 -0.02217 0.02154 -0.717224 0.696843 0.0234 0.02671 0.658963 0.752175 0.678209 0.734402 -0.722757 0.691056
-0.101278 0.358185 -0.0213 0.022979 -0.679806 0.733392 0.0251 0.02579 0.697455 0.716628 0.715209 0.698448 -0.685453 0.728076
-0.0770945 0.379808 -0.02035 0.024369 -0.640974 0.767563 0.02672 0.024799 0.732963 0.680268 0.749405 0.661646 -0.647047 0.762409
-0.051528 0.40043 -0.01936 0.02569 -0.601839 0.798618 0.02829 0.023753 0.765846 0.643024 0.780936 0.624143 -0.608089 0.793829
-0.0246462 0.420007 -0.01833 0.0269451 -0.562464 0.826822 0.02979 0.022651 0.796026 0.605263 0.809835 0.586186 -0.568842 0.822411
0.00348113 0.438487 -0.01724 0.0281289 -0.522556 0.852605 0.03122 0.0214961 0.823643 0.567108 0.836211 0.547929 -0.528916 0.848641
0.0327803 0.455822 -0.01612 0.029239 -0.482805 0.875728 0.03257 0.0202896 0.848778 0.528749 0.860177 0.509505 -0.489097 0.8722
0.0631758 0.47198 -0.01496 0.030275 -0.443004 0.89652 0.03384 0.019035 0.871576 0.490261 0.881896 0.470935 -0.449305 0.89335
0.094589 0.486918 -0.01376 0.031234 -0.403157 0.915131 0.03504 0.017736 0.892216 0.451608 0.901442 0.432373 -0.409237 0.912404
0.126938 0.500598 -0.01254 0.0321 -0.363874 0.931448 0.03615 0.0164 0.910668 0.413139 0.918942 0.393834 -0.369468 0.929224
0.160137 0.512997 -0.01129 0.0329 -0.324582 0.945858 0.03716 0.01501 0.927215 0.374529 0.934493 0.355394 -0.33005 0.943946
0.194105 0.524085 -0.01 0.03361 -0.285176 0.958475 0.03809 0.0136 0.94177 0.336258 0.948145 0.317204 -0.29032 0.956914
0.228755 0.533835 -0.00871 0.03424 -0.246529 0.969135 0.03893 0.01216 0.954519 0.298149 0.960008 0.279284 -0.251211 0.96792
0.263997 0.542237 -0.0074 0.03476 -0.208222 0.978082 0.03967 0.0107 0.965496 0.260419 0.970245 0.241323 -0.212448 0.977163
0.299743 0.549273 -0.00607 0.03522 -0.169841 0.985471 0.04032 0.00919 0.974995 0.222227 0.978897 0.203454 -0.173609 0.984807
0.3359 0.554925 -0.00474 0.03558 -0.132054 0.991242 0.04087 0.00768 0.982799 0.184681 0.985931 0.166083 -0.135168 0.990818
0.37238 0.559187 -0.00339 0.03585 -0.0941407 0.995559 0.04131 0.00616 0.989064 0.147486 0.991486 0.128854 -0.0968354 0.995297
0.40909 0.562057 -0.00205 0.03603 -0.0568052 0.998385 0.04166 0.00462 0.993907 0.110222 0.995609 0.0917576 -0.0589549 0.998258
0.445937 0.56354 -0.00072 0.03612 -0.0199296 0.999801 0.04191 0.00308 0.99731 0.0732932 0.998325 0.0548272 -0.0213767 0.99977
0.482835 0.563632 0.00063 0.03612 0.0174392 0.999848 0.04205 0.00153 0.999339 0.0363612 0.999669 0.0178243 0.0164151 0.999865
0.519685 0.56234 0.00195 0.03603 0.0540425 0.998539 0.0421 -3e-05 1 -0.000712589 0.999652 -0.019016 0.0537331 0.998555
0.556397 0.559677 0.00327 0.03585 0.0908363 0.995866 0.04204 -0.00157 0.999303 -0.0373194 0.998271 -0.0557972 0.0909501 0.995855
0.592888 0.555657 0.00456 0.03559 0.127087 0.991892 0.04189 -0.00312 0.997238 -0.0742751 0.995527 -0.0926547 0.128059 0.991766
0.629062 0.550295 0.00585 0.03524 0.163763 0.9865 0.04162 -0.00465 0.993817 -0.111034 0.991427 -0.129347 0.16519 0.986261
0.664833 0.543615 0.0071 0.0348 0.199905 0.979815 0.04126 -0.00616 0.989038 -0.147661 0.985955 -0.165975 0.201924 0.979399
0.700112 0.53564 0.00834 0.03428 0.236395 0.971657 0.0408 -0.00765 0.982872 -0.184289 0.979069 -0.202661 0.238986 0.971019
0.73482 0.526395 0.00954 0.03368 0.272532 0.962147 0.04024 -0.00912 0.975266 -0.221034 0.970734 -0.239409 0.27572 0.961232
0.768867 0.515912 0.01072 0.03299 0.30904 0.951049 0.03958 -0.01056 0.966203 -0.257784 0.960914 -0.276186 0.312675 0.949852
0.80217 0.504225 0.01186 0.03222 0.345435 0.938443 0.03883 -0.01197 0.955625 -0.294587 0.949534 -0.313061 0.349499 0.936927
0.834655 0.49137 0.01296 0.03139 0.381623 0.924318 0.03799 -0.01335 0.943443 -0.331534 0.93652 -0.350055 0.38626 0.922376
0.866247 0.477385 0.01403 0.03047 0.418245 0.908334 0.03705 -0.01469 0.929597 -0.368577 0.921767 -0.387217 0.423123 0.906056
0.896865 0.462313 0.01505 0.02948 0.45469 0.89065 0.03603 -0.016 0.913937 -0.405856 0.905204 -0.424479 0.460005 0.887896
0.92644 0.446195 0.01603 0.02843 0.491148 0.871076 0.03492 -0.01726 0.896472 -0.443101 0.886706 -0.461851 0.496793 0.867845
0.954905 0.429078 0.01697 0.02731 0.527789 0.849376 0.03372 -0.01848 0.87694 -0.4806 0.866225 -0.499194 0.533623 0.845695
0.982187 0.41101 0.01785 0.02612 0.564219 0.825625 0.03245 -0.01964 0.855509 -0.517787 0.843636 -0.53646 0.570339 0.821375
1.00824 0.392043 0.01869 0.02485 0.60108 0.799189 0.03109 -0.02075 0.831762 -0.555132 0.818116 -0.574563 0.606541 0.795023
1.03297 0.372228 0.01948 0.0236 0.636577 0.771213 0.02966 -0.0219 0.804469 -0.593994 0.790886 -0.611561 0.643416 0.765464
1.05635 0.35162 0.02021 0.0222 0.673187 0.739473 0.02817 -0.0228 0.777303 -0.629127 0.761334 -0.647891 0.678731 0.734348
1.07835 0.330278 0.02088 0.0209 0.706768 0.707445 0.02661 -0.0238 0.745366 -0.666656 0.728936 -0.684161 0.713355 0.70074
1.09888 0.308255 0.02151 0.0193 0.744308 0.667836 0.02498 -0.0246 0.712505 -0.701667 0.693525 -0.719951 0.749177 0.662329
1.1179 0.28561 0.02207 0.0179 0.776663 0.629917 0.0233 -0.0255 0.674544 -0.738235 0.654259 -0.755795 0.781554 0.623789
1.13543 0.262405 0.02257 0.0164 0.808984 0.587831 0.02156 -0.0263 0.633974 -0.773354 0.61228 -0.790165 0.813784 0.581108
1.15135 0.238698 0.02303 0.0148 0.841262 0.540628 0.01976 -0.027 0.590586 -0.806975 0.56768 -0.822779 0.845683 0.533621
1.16565 0.21455 0.02341 0.0132 0.871068 0.491162 0.01793 -0.0276 0.544775 -0.838582 0.51971 -0.853839 0.874442 0.48508
1.17833 0.19002 0.02375 0.0116 0.89855 0.438871 0.01605 -0.0282 0.494645 -0.869095 0.468174 -0.883128 0.901549 0.432622
1.18935 0.16517 0.02401 0.01 0.923134 0.384479 0.01413 -0.0287 0.441703 -0.897161 0.413767 -0.909865 0.925731 0.37812
1.1987 0.140065 0.02423 0.0083 0.946035 0.324065 0.01217 -0.0291 0.385831 -0.92257 0.356162 -0.933884 0.947558 0.319549
1.20637 0.114762 0.024383 0.0067 0.964259 0.264961 0.01019 -0.0295 0.326494 -0.945199 0.295645 -0.954752 0.965417 0.260673
1.21235 0.0893208 0.024482 0.005 0.979775 0.200101 0.008183 -0.0298 0.264795 -0.964305 0.232904 -0.971947 0.980537 0.196296
1.21663 0.0637993 0.024526 0.0034 0.990527 0.137315 0.006156 -0.03 0.201012 -0.979589 0.168199 -0.985191 0.990981 0.13396
1.21918 0.038254 0.024516 0.0016 0.997877 0.065125 0.004113 -0.0301 0.135386 -0.990793 0.101704 -0.994238 0.997918 0.0644882
1.22 0.0127412 0.024453 0 1 0 0.002059 -0.0302 0.0680209 -0.997684 0.0340104 -0.998842 1 0
1.22003 -0.0127417 0.024454 0 1 0 0 -0.0302 0 -1 -0.0338987 -0.99885 0.999996 0.00188585
1.25148 -0.0137927 0.026513 0.0001 0.999993 0.00377171 0 -0.0327 0 -1 -0.0328278 -0.998921 0.999996 0.00188585
1.2506 -0.0414067 0.026573 -0.0018 0.997714 -0.0675831 -0.002145 -0.0326 -0.0656556 -0.997842 -0.0979732 -0.994659 0.997877 -0.0650759
1.2479 -0.0690475 0.026574 -0.0035 0.991438 -0.13058 -0.004284 -0.0326 -0.130291 -0.991476 -0.162243 -0.986219 0.991616 -0.129212
1.24345 -0.0966535 0.02652 -0.0052 0.981314 -0.192414 -0.006414 -0.0324 -0.194194 -0.980963 -0.224994 -0.973847 0.981991 -0.188892
1.23725 -0.124162 0.02639 -0.0069 0.967477 -0.252959 -0.00852 -0.0322 -0.255794 -0.966731 -0.286413 -0.957573 0.968102 -0.250545
1.22925 -0.15151 0.02622 -0.0087 0.949117 -0.314924 -0.01063 -0.0318 -0.317033 -0.948415 -0.345865 -0.937781 0.950524 -0.310619
1.2195 -0.178635 0.02598 -0.0104 0.928378 -0.371637 -0.01269 -0.0314 -0.374697 -0.927147 -0.401937 -0.915184 0.930733 -0.365643
1.208 -0.205473 0.02567 -0.0121 0.904547 -0.426374 -0.01473 -0.031 -0.429176 -0.903221 -0.455768 -0.889597 0.906723 -0.421695
1.19475 -0.231953 0.02531 -0.0138 0.877975 -0.478706 -0.01674 -0.0304 -0.482361 -0.875972 -0.506844 -0.86157 0.881094 -0.472895
1.17983 -0.258012 0.02487 -0.0154 0.8502 -0.526461 -0.01869 -0.0298 -0.531327 -0.847167 -0.554742 -0.831546 0.853705 -0.520713
1.16323 -0.283587 0.02438 -0.0171 0.818695 -0.574228 -0.02062 -0.0291 -0.578157 -0.815925 -0.599487 -0.799941 0.823177 -0.56773
1.14495 -0.308607 0.02382 -0.0187 0.78657 -0.617501 -0.02249 -0.0284 -0.620816 -0.783956 -0.640814 -0.767254 0.791208 -0.611501
1.12508 -0.333012 0.0232 -0.0202 0.754185 -0.656661 -0.0243 -0.0276 -0.660812 -0.750552 -0.679713 -0.733025 0.759 -0.651048
1.10365 -0.35674 0.02252 -0.0217 0.720095 -0.693875 -0.02607 -0.0267 -0.698615 -0.715498 -0.716273 -0.697361 0.724863 -0.688858
1.0807 -0.379723 0.02178 -0.0232 0.684443 -0.729067 -0.02777 -0.0257 -0.733931 -0.679224 -0.749793 -0.661238 0.68986 -0.723904
1.05628 -0.401902 0.02098 -0.0246 0.648904 -0.76087 -0.0294 -0.0247 -0.765654 -0.643253 -0.780519 -0.624679 0.654222 -0.75627
1.03045 -0.42322 0.02013 -0.0259 0.613666 -0.789566 -0.03097 -0.0236 -0.795385 -0.606105 -0.809176 -0.587097 0.618565 -0.785709
1.00328 -0.443617 0.01922 -0.02724 0.576518 -0.817084 -0.03245 -0.0224 -0.822967 -0.568088 -0.835328 -0.549291 0.581778 -0.813322
0.9748 -0.46304 0.01825 -0.02848 0.539532 -0.841965 -0.03386 -0.02119 -0.847689 -0.530494 -0.858944 -0.511597 0.544811 -0.838535
0.945093 -0.481428 0.01723 -0.02965 0.502438 -0.864613 -0.0352 -0.01993 -0.870199 -0.492701 -0.880366 -0.473809 0.507487 -0.861639
0.914223 -0.498733 0.01618 -0.03075 0.465652 -0.884968 -0.03645 -0.01862 -0.890534 -0.454917 -0.899723 -0.435952 0.470243 -0.882522
0.882263 -0.51491 0.01506 -0.03178 0.428233 -0.903668 -0.0376 -0.01725 -0.908912 -0.416988 -0.917161 -0.397978 0.432778 -0.901486
0.84929 -0.529905 0.0139 -0.03274 0.390795 -0.920478 -0.03868 -0.01584 -0.92541 -0.378968 -0.932685 -0.360127 0.394976 -0.91868
0.81538 -0.543675 0.01271 -0.03361 0.353714 -0.935353 -0.03966 -0.0144 -0.939959 -0.341286 -0.946439 -0.322255 0.357343 -0.933965
0.780615 -0.556183 0.01147 -0.03441 0.316228 -0.948683 -0.04054 -0.0129 -0.95292 -0.303223 -0.95852 -0.284344 0.319582 -0.947552
0.745075 -0.56739 0.01021 -0.03513 0.279087 -0.960266 -0.04133 -0.01138 -0.96412 -0.265466 -0.968935 -0.246542 0.281814 -0.959465
0.708847 -0.577263 0.0089 -0.03575 0.241577 -0.970382 -0.04201 -0.00982 -0.973751 -0.227618 -0.977798 -0.208652 0.243949 -0.969785
0.67202 -0.585762 0.00756 -0.03631 0.203836 -0.979005 -0.0426 -0.00823 -0.981845 -0.189685 -0.985107 -0.17088 0.205775 -0.978597
0.63468 -0.592862 0.00621 -0.03675 0.166618 -0.986022 -0.04309 -0.00663 -0.988369 -0.152074 -0.990921 -0.133072 0.167776 -0.985824
0.59692 -0.598542 0.00483 -0.03713 0.128997 -0.991645 -0.04346 -0.00499 -0.993473 -0.114069 -0.995276 -0.0952257 0.129709 -0.991552
0.55883 -0.60278 0.00342 -0.0374 0.0910639 -0.995845 -0.04373 -0.00335 -0.997079 -0.0763826 -0.998169 -0.057421 0.0914204 -0.995812
0.520505 -0.605553 0.00201 -0.03759 0.0533954 -0.998573 -0.04391 -0.00169 -0.99926 -0.0384593 -0.99963 -0.0195709 0.0529037 -0.998599
0.482038 -0.60685 0.00058 -0.03768 0.015391 -0.999882 -0.04396 -3e-05 -1 -0.000682438 -0.999652 0.0183161 0.0145563 -0.999894
0.443522 -0.606657 -0.00087 -0.03768 -0.023083 -0.999734 -0.04392 0.00164 -0.999304 0.0373146 -0.998228 0.0563609 -0.0244978 -0.999699
0.405058 -0.60497 -0.0023 -0.03758 -0.0610885 -0.998132 -0.04377 0.00331 -0.997153 0.0754073 -0.995333 0.0945606 -0.0630866 -0.998006
0.36674 -0.60179 -0.00375 -0.03739 -0.0997935 -0.995008 -0.04351 0.00498 -0.993514 0.113714 -0.99094 0.132903 -0.102233 -0.994758
0.32866 -0.597112 -0.00519 -0.03712 -0.13847 -0.990367 -0.04315 0.00664 -0.988366 0.152092 -0.985032 0.171271 -0.141482 -0.989936
0.290917 -0.590943 -0.00663 -0.03673 -0.177636 -0.984096 -0.04268 0.00828 -0.981697 0.190451 -0.977552 0.209764 -0.181055 -0.983467
0.253607 -0.583292 -0.00805 -0.03627 -0.216674 -0.976244 -0.04211 0.00991 -0.973408 0.229078 -0.968436 0.248457 -0.220504 -0.975378
0.21682 -0.574175 -0.00946 -0.03571 -0.256079 -0.966656 -0.04144 0.01152 -0.963465 0.267836 -0.957642 0.287248 -0.26044 -0.965479
0.180655 -0.563608 -0.01085 -0.03506 -0.295636 -0.955301 -0.04066 0.0131 -0.951819 0.306661 -0.945155 0.325981 -0.3003 -0.953832
0.145203 -0.551613 -0.01222 -0.03431 -0.335519 -0.942034 -0.03979 0.01464 -0.938492 0.345301 -0.930806 0.364907 -0.340448 -0.940249
0.11055 -0.53821 -0.01357 -0.03349 -0.375538 -0.926807 -0.03882 0.01617 -0.923119 0.384514 -0.914524 0.403972 -0.380746 -0.924662
0.0767885 -0.52343 -0.01488 -0.032575 -0.415496 -0.909595 -0.03776 0.017649 -0.905929 0.42343 -0.8963 0.442916 -0.421015 -0.907033
0.044005 -0.50731 -0.01616 -0.031575 -0.455595 -0.890187 -0.0366 0.019087 -0.886671 0.462401 -0.875988 0.481823 -0.461163 -0.887293
0.0122842 -0.489882 -0.01741 -0.0304951 -0.4958 -0.868437 -0.03536 0.020483 -0.865305 0.501246 -0.853503 0.520594 -0.501505 -0.86513
-0.0182918 -0.471193 -0.0186 -0.0293359 -0.535475 -0.844551 -0.03403 0.0218299 -0.841702 0.539943 -0.82875 0.55914 -0.54119 -0.840873
-0.0476435 -0.451285 -0.01976 -0.0281 -0.575219 -0.817999 -0.03262 0.023125 -0.815798 0.578336 -0.801589 0.597403 -0.580989 -0.81388
-0.0756945 -0.430205 -0.02087 -0.02679 -0.614552 -0.788876 -0.03112 0.024365 -0.78738 0.616469 -0.771975 0.63519 -0.620055 -0.784527
-0.10237 -0.408005 -0.02193 -0.025409 -0.653379 -0.757031 -0.02956 0.025549 -0.756571 0.653912 -0.73984 0.672323 -0.658775 -0.752306
-0.127603 -0.384735 -0.02294 -0.02397 -0.691414 -0.722459 -0.02792 0.02667 -0.723109 0.690734 -0.705143 0.708612 -0.696545 -0.717478
-0.151325 -0.36046 -0.02388 -0.02245 -0.728585 -0.684955 -0.02622 0.02772 -0.687177 0.72649 -0.667782 0.7439 -0.733252 -0.679923
-0.173473 -0.335242 -0.02476 -0.02089 -0.764311 -0.644848 -0.02446 0.02872 -0.648387 0.761311 -0.627679 0.778017 -0.768816 -0.639431
-0.193988 -0.309142 -0.02558 -0.01926 -0.798874 -0.601498 -0.02263 0.02963 -0.606972 0.794723 -0.584767 0.810739 -0.802882 -0.5961
-0.21282 -0.282225 -0.02635 -0.01759 -0.83171 -0.55521 -0.02074 0.03048 -0.562562 0.826755 -0.539174 0.841737 -0.835114 -0.550042
-0.229917 -0.254565 -0.02702 -0.01587 -0.86227 -0.506448 -0.01882 0.03126 -0.515785 0.856718 -0.491028 0.87068 -0.86533 -0.501165
-0.24523 -0.22623 -0.02765 -0.0141 -0.890855 -0.454288 -0.01684 0.03195 -0.466271 0.884642 -0.440216 0.897423 -0.893333 -0.449361
-0.258717 -0.197293 -0.02819 -0.01229 -0.916672 -0.399641 -0.01482 0.03257 -0.414161 0.910204 -0.386957 0.921626 -0.918567 -0.395236
-0.270345 -0.167835 -0.02866 -0.01046 -0.939391 -0.342848 -0.01277 0.03312 -0.359753 0.933048 -0.331549 0.942964 -0.94085 -0.338796
-0.280083 -0.137932 -0.02905 -0.0086 -0.958865 -0.283864 -0.01069 0.03358 -0.303344 0.952881 -0.274183 0.961199 -0.95992 -0.280249
-0.287905 -0.107662 -0.029374 -0.00671 -0.974888 -0.222697 -0.00858 0.03395 -0.245021 0.969518 -0.215114 0.976109 -0.975504 -0.219965
-0.29379 -0.0771033 -0.029609 -0.00481 -0.98706 -0.160349 -0.006455 0.03425 -0.185207 0.9827 -0.154702 0.987479 -0.98742 -0.158103
-0.297717 -0.0463405 -0.029768 -0.00288 -0.995352 -0.0962985 -0.004312 0.03445 -0.124198 0.992257 -0.0932413 0.995158 -0.995468 -0.0950872
-0.299682 -0.0154544 -0.0298476 -0.00096 -0.999483 -0.0321467 -0.002158 0.03458 -0.0622848 0.998058 -0.0311273 0.999029 -0.999493 -0.0318435
-0.299682 0.0154726 -0.0298474 0.00096 -0.999483 0.032147 1.05e-06 0.03463 3.03205e-05 1 0.0311863 0.999027 -0.999493 0.0318438
-0.297708 0.0463578 -0.029767 0.0029 -0.995288 0.0969642 0.00216 0.03458 0.0623423 0.998055 0.0932843 0.995154 -0.995406 0.0957321
-0.293768 0.0771187 -0.029607 0.00481 -0.987059 0.160359 0.004313 0.03445 0.124226 0.992254 0.154756 0.987469 -0.987394 0.158265
-0.287878 0.107674 -0.02937 0.00672 -0.974809 0.223041 0.006456 0.03424 0.185287 0.982685 0.215154 0.976101 -0.975461 0.220153
-0.280048 0.137942 -0.02905 0.0086 -0.958865 0.283864 0.00858 0.03395 0.245021 0.969518 0.274265 0.961173 -0.959838 0.280534
-0.2703 0.16784 -0.02865 0.01047 -0.939247 0.343243 0.01069 0.03356 0.303508 0.952829 0.331725 0.942902 -0.940712 0.339178
-0.258663 0.197293 -0.02819 0.01231 -0.916433 0.400188 0.01277 0.0331 0.359942 0.932975 0.387052 0.921589 -0.918448 0.395509
-0.245168 0.22622 -0.02763 0.0141 -0.890722 0.454549 0.01482 0.03257 0.414161 0.910204 0.440273 0.897393 -0.893147 0.449733
-0.22985 0.254547 -0.02703 0.01587 -0.862352 0.506309 0.01684 0.03194 0.466386 0.884582 0.491106 0.870637 -0.865307 0.501208
-0.21275 0.282202 -0.02633 0.0176 -0.83137 0.55572 0.01881 0.03124 0.515826 0.856693 0.539194 0.841724 -0.834968 0.55026
-0.193915 0.30911 -0.02558 0.01926 -0.798874 0.601498 0.02074 0.03048 0.562562 0.826755 0.584747 0.810754 -0.802761 0.596265
-0.173395 0.335203 -0.02475 0.02089 -0.764182 0.645001 0.02262 0.02962 0.606932 0.794754 0.627714 0.777986 -0.768622 0.639665
-0.151243 0.360413 -0.02387 0.02246 -0.72829 0.68527 0.02445 0.0287 0.648495 0.761219 0.667902 0.743792 -0.733104 0.68008
-0.127518 0.384675 -0.02292 0.02397 -0.691099 0.72276 0.02622 0.02771 0.687308 0.726366 0.705273 0.708482 -0.696243 0.717771
